name;intro;url;date;mark
终结者：黑暗命运 / Terminator: Dark Fate;2019-10-23(法国) / 2019-11-01(美国) / 2019-11-01(中国大陆) / 麦肯兹·戴维斯 / 娜塔利娅·雷耶斯 / 琳达·汉密尔顿 / 阿诺·施瓦辛格 / 加布里埃尔·鲁纳 / 迪耶戈·博内塔 / 恩里克·阿尔切 / 特里斯坦·乌罗阿 / 艾丽西娅·博拉切罗 / 布雷特·阿扎尔 / 史蒂芬·克里 / 罗谢尔·尼尔 / 弗雷泽·杰姆斯 / 克劳迪娅·特鲁希略 / 比约恩·弗赖贝格 / 约翰·盖蒂尔 / 彼得·奥蒙德 / 洛娜·布朗 / 彼得·舒勒 / 莫娜·马丁内斯 / 美国 / 中国大陆 / 蒂姆·米勒 / 128分钟 / 终结者：黑暗命运 / 动作 / 科幻 / 冒险 / 詹姆斯·卡梅隆 James Cameron / 查尔斯·H·伊格里 Charles H. Eglee / 乔什·弗莱德曼 Josh Friedman / 大卫·S·高耶 David S. Goyer / 贾斯汀·罗德斯 Justin Rhodes / 比利·雷 Billy Ray / 盖尔·安妮·赫德 Gale Anne Hurd / 英语;https://movie.douban.com/subject/27109633/;2019-11-09;0
终结者2：审判日 / Terminator 2: Judgment Day;1991-07-03(美国) / 2017-02-17(柏林电影节 3D) / 阿诺·施瓦辛格 / 琳达·汉密尔顿 / 爱德华·福隆 / 罗伯特·帕特里克 / 阿尔·伯恩 / 乔·莫顿 / 埃帕莎·默克森 / 卡斯图罗·格雷拉 / 丹尼·库克塞 / 詹妮特·戈德斯坦恩 / 山德·贝克利 / 莱思莉·汉密尔顿·格伦 / 彼得·舒鲁姆 / 唐·雷克 / 吉姆·帕尔默 / 格温达·迪肯 / 科林·帕特里克·林奇 / 妮基·考克斯 / 德沃恩·尼克森 / 阿卜杜勒·萨拉姆·埃尔·拉扎克 / 迈克·马斯喀特 / 迪恩·诺里斯 / 查尔斯·A·坦伯罗 / 丹尼·皮尔斯 / 马克·克里斯托弗·劳伦斯 / 林凡  / 乔尔·克莱默 / 斯科特·肖 / 史文-欧尔·托尔森 / 小威廉·威谢尔 / Michael Edwards / Don Stanton / Dan Stanton / Lisa Brinegar / Dalton Abbott / Bret A. Arnold / Martin Deluca / 迈克尔·比恩 / 美国 / 法国 / 詹姆斯·卡梅隆 / 137分钟 / 153分钟(特别版) / 156分钟(终极剪辑版) / 终结者2：审判日 / 动作 / 科幻 / 詹姆斯·卡梅隆 James Cameron / 小威廉·威谢尔 William Wisher Jr. / 英语 / 西班牙语;https://movie.douban.com/subject/1291844/;2019-11-06;0
终结者 / The Terminator;1984-10-26(美国) / 1992-06(中国大陆) / 阿诺·施瓦辛格 / 迈克尔·比恩 / 琳达·汉密尔顿 / 保罗·温菲尔德 / 兰斯·亨利克森 / 里克·罗索维奇 / 贝丝·莫塔 / 阿尔·伯恩 / 迪克·米勒 / 弗兰科·哥伦布 / 比尔·帕克斯顿 / 布莱恩·汤普森 / 小威廉·威谢尔 / 菲利普·戈登 / 哈丽特·梅丁 / 玛丽安妮·穆勒雷尔 / 达雷尔·马普森 / 斯坦·耶尔 / Norman Friedman / Barbara Powers / Chino 'Fats' Williams / 童自荣 / 户田惠子 / 美国 / 英国 / 詹姆斯·卡梅隆 / 107分钟 / 终结者 / 动作 / 科幻 / 惊悚 / 詹姆斯·卡梅隆 James Cameron / 盖尔·安妮·赫德 Gale Anne Hurd / 小威廉·威谢尔 William Wisher Jr. / 英语 / 西班牙语;https://movie.douban.com/subject/1300656/;2019-11-04;4
天边一朵云 / 天邊一朵雲;2005-03-18(中国台湾) / 李康生 / 陈湘琪 / 陆弈静 / 杨贵媚 / 夜樱李子 / 杜则刚 / 中国台湾 / 法国 / 蔡明亮 / 114分钟(香港) / 112分钟(美国) / 114分钟(阿根廷) / 天边一朵云 / 剧情 / 喜剧 / 情色 / 歌舞 / 蔡明亮 Tsai Ming-liang / 汉语普通话;https://movie.douban.com/subject/1308988/;2019-11-03;4
奸臣 / 간신;2015-05-21(韩国) / 朱智勋 / 金康宇 / 林智妍 / 千虎珍 / 李裕英 / 金贤秀 / 高庚杓 / 柳善英 / 孙秀贤 / 全汝彬 / 崔日华 / 金善荷 / 金利媛 / 朴明申 / 金钟求 / 金南熙 / 朴恩瑛 / 朴敬贞 / 金熙昌  / 吴昌庆 / 琴东贤 / 金江日 / 金贞薰 / 韩国 / 闵奎东 / 133分钟 / 奸臣 / 剧情 / 古装 / 情色 / 闵奎东 Kyu-Dong Min / 韩语;https://movie.douban.com/subject/25823840/;2019-11-03;0
高潮 / Climax;2018-05-13(戛纳电影节) / 2018-09-19(法国) / 索菲亚·波多拉 / 法国 / www.climax-lefilm.com / 加斯帕·诺 / 95分钟 / 高潮 / 剧情 / 惊悚 / 歌舞 / 加斯帕·诺 Gaspar Noé / 法语 / 英语;https://movie.douban.com/subject/30154537/;2019-10-29;0
美国丽人 / American Beauty;1999-09-08(洛杉矶首映) / 1999-10-01(美国) / 凯文·史派西 / 安妮特·贝宁 / 索拉·伯奇 / 韦斯·本特利 / 米娜·苏瓦丽 / 彼得·盖勒 / 艾莉森·珍妮 / 克里斯·库珀 / 斯科特·巴库拉 / 山姆·洛巴兹 / 巴里·德尔·舍曼 / 阿若·希利 / 约翰·赵 / 肯特·法尔考 / 希瑟·乔伊·谢尔 / 切尔西·赫特福德 / 安贝尔·史密斯 / 乔尔·麦克拉里 / 玛丽莎·贾里特·威诺克 / 丹尼斯·安德森 / 布鲁斯·科恩 / 美国 / www.dreamworks.com/ab/ / 萨姆·门德斯 / 122分钟 / 美国丽人 / 剧情 / 爱情 / 家庭 / 艾伦·鲍尔 Alan Ball / 英语;https://movie.douban.com/subject/1292062/;2019-10-24;0
我自己的爱达荷 / My Own Private Idaho;1991-09-12 / 瑞凡·菲尼克斯 / 基努·里维斯 / 詹姆斯·拉索 / 威廉·里克特 / 罗德尼·哈维 / 切瑞拉·凯瑟莉 / 迈克尔·帕克 / 弗利 / 格蕾丝·扎布里斯基 / 汤姆·特鲁普 / 乌多·基尔 / 萨莉·柯蒂斯 / 罗伯特·李·皮彻林恩 / Matthew Ebert / 斯科特·帕特里克·格林 / Vana O'Brien / Brian Wilson / 吉姆·卡维泽 / Tiger Warren / Massimo Di Cataldo / Heather J. Braden / Kirsten Kuppenbender / Jesse Merz / 格斯·范·桑特 / 美国 / 格斯·范·桑特 / 104 分钟 / 我自己的爱达荷 / 剧情 / 爱情 / 同性 / 格斯·范·桑特 Gus Van Sant / 英语 / 意大利语 / 德语;https://movie.douban.com/subject/1292792/;2019-10-23;5
发条橙 / A Clockwork Orange;1971-12-19(纽约首映) / 1972-01-13(英国) / 马尔科姆·麦克道威尔 / 帕特里克·马基 / 迈克尔·贝茨 / 沃伦·克拉克 / 约翰·克莱夫 / 斯坦利·库布里克 / 海因里希·希姆莱 / 卡佳·韦思 / 卡罗尔·杜瑞 / 奥布里·莫里斯 / 维克多·鲁兹 / 阿德琳妮·柯瑞 / 英国 / 美国 / 斯坦利·库布里克 / 136 分钟 / 发条橙 / 犯罪 / 剧情 / 科幻 / Stanley Kubrick / 安东尼·伯吉斯 Anthony Burgess / 英语;https://movie.douban.com/subject/1292233/;2019-10-22;0
末路狂花 / Thelma & Louise;1991-05-24(美国) / 1991-05-29(法国) / 吉娜·戴维斯 / 苏珊·萨兰登 / 哈威·凯特尔 / 迈克尔·马德森 / 布拉德·皮特 / 马科·圣约翰 / 谢里·德赛 / 根·斯沃福德 / 杰森·贝盖 / 卢辛达·珍妮 / 蒂莫西·卡哈特 / 斯蒂芬·托布罗斯基 / 克里斯托弗·麦克唐纳 / 美国 / 法国 / 雷德利·斯科特 / 130 分钟 / 末路狂花 / 犯罪 / 剧情 / 惊悚 / 卡莉·克里 Callie Khouri / 英语;https://movie.douban.com/subject/1291992/;2019-10-20;5
双子杀手 / Gemini Man;2019-09-25(匈牙利) / 2019-10-11(美国) / 2019-10-18(中国大陆) / 威尔·史密斯 / 玛丽·伊丽莎白·温斯特德 / 克里夫·欧文 / 本尼迪克特·王 / 道格拉斯·霍奇斯 / 拉尔夫·布朗 / 琳达·伊蒙 / 伊利亚·沃里克 / E·J·博尼拉 / 维克多·雨果 / 大卫·莫拉蒂 / 西奥多拉·伍利 / 亚历山德拉·苏奇 / 费尔南达·多罗吉 / 提姆·康纳利 / 比约恩·弗赖贝格 / 肯尼·谢尔德 / 施奎塔·詹姆斯 / 伊戈尔·萨斯兹 / 迭戈·阿多尼 / 莉拉·班纳克 / 美国 / 中国大陆 / 李安 / 117分钟 / 双子杀手 / 剧情 / 动作 / 科幻 / 戴维·贝尼奥夫 David Benioff / 比利·雷 Billy Ray / 达伦·莱姆克 Darren Lemke / 英语;https://movie.douban.com/subject/3097572/;2019-10-20;0
梦 / 夢;1990-05-10(戛纳电影节) / 1990-05-25(日本) / 1990-08-24(美国) / 笠智众 / 寺尾聪 / 原田美枝子 / 倍赏美津子 / 小野真理惠 / 马丁·斯科塞斯 / 速水典子 / 本多猪四郎  / 宫坂广 / Ayaka Takahashi / 油井昌由树 / Shin Tonomura / 姿晴香 / 头师佳孝 / 伊藤敏八 / 夏木顺平 / 七尾伶子 / 音羽久米子 / 天田益男 / 堺左千夫 / 根岸季衣 / 伊崎充则 / 东乡晴子 / Hiroko Maki / 碇矢长介 / 木村荣 / 井川比佐志 / 本间文子 / 铃木美惠 / 日本 / 美国 / 黑泽明 / 本多猪四郎  / 121分钟 / 梦 / 剧情 / 奇幻 / 黑泽明 Akira Kurosawa / 日语 / 法语 / 英语;https://movie.douban.com/subject/1299112/;2019-10-18;0
金钱帝国;2009-04-30(中国香港) / 梁家辉 / 陈奕迅 / 黄秋生 / 刘洋 / 林保怡 / 方力申 / 王晶 / 徐子珊 / 孔琳 / 孟瑶 / 郑家生 / 龚嘉欣 / 火星 / 徐忠信 / 罗天池 / 赵彤 / 王淑玲 / 惠天赐 / 乔宝宝 / 梁焯满 / 王天林 / 鲍起静 / 周柏豪  / 中国香港 / 中国大陆 / 王晶 / 112分钟 / 金钱帝国 / 犯罪 / 王晶 Wong Jing / 粤语;https://movie.douban.com/subject/3647523/;2019-10-17;0
地球之夜 / Night on Earth;1991-12-12 / 薇诺娜·瑞德 / 吉娜·罗兰兹 / Lisanne Falk / 阿明·缪勒-斯塔尔 / 吉安卡罗·埃斯波西托 / 罗茜·佩雷兹 / 理查德·伯斯 / 伊萨赫·德·班克尔 / 碧翠斯·黛尔 / 帕斯卡尔·恩佐济 / 罗伯托·贝尼尼 / 保罗·博纳切利 / 马蒂·佩龙帕 / 卡里·瓦纳宁 / 萨卡里·库斯曼嫩 / Tomi Salmela / Eija Vilpas / Jaakko Talaskivi / 法国 / 英国 / 德国 / 美国 / 日本 / 吉姆·贾木许 / 129 分钟 / 地球之夜 / 喜剧 / 剧情 / Jim Jarmusch / 英语 / 法语 / 意大利语 / 德语 / 芬兰语;https://movie.douban.com/subject/1301498/;2019-10-17;0
在云端 / Up in the Air;2009-09-05(特柳赖德电影节) / 2009-12-23(美国) / 乔治·克鲁尼 / 安娜·肯德里克 / 维拉·法米加 / 杰森·贝特曼 / 艾米·莫顿 / 梅兰妮·林斯基 / J·K·西蒙斯 / 山姆·艾里奥特 / 丹尼·麦克布莱德 / 扎克·加利凡纳基斯 / 克里斯·劳威尔 / 史蒂夫·艾斯汀 / 马文·扬 / 米根·弗林 / 达斯汀·迈尔斯 / 塔玛拉·特恩特 / 马特·奥图尔 / 阿德希尔·卡尔安 / 杰夫·维特兹克 / 戴夫·恩格弗 / 保罗·戈茨 / 亚当·罗斯 / 美国 / 贾森·雷特曼 / 109分钟 / 在云端 / 剧情 / 爱情 / 贾森·雷特曼 Jason Reitman / 谢尔顿·特纳  Sheldon Turner / 沃尔特·基恩 Walter Kirn / 英语;https://movie.douban.com/subject/3077791/;2019-10-14;0
露西亚的情人 / Lucía y el sexo;2001-08-24(西班牙) / 帕斯·贝加 / 特里斯坦·乌罗阿 / 纳瓦·尼姆利 / 丹尼尔弗莱雷 / 埃伦娜·安纳亚 / 胡安·费尔南德斯 / 哈维尔·卡马拉 / 西班牙 / 法国 / 胡里奥·密谭 / 128 分钟 / 露西亚的情人 / 剧情 / 爱情 / 情色 / Julio Medem / 西班牙语 / 英语;https://movie.douban.com/subject/1297598/;2019-10-12;0
蓝色青春 / 青い春;2001-09-10(多伦多电影节) / 2002-06-29(日本) / 松田龙平 / 新井浩文 / 高冈奏辅 / 忍成修吾 / 塚本高史 / 瑛太 / 又吉直树 / 中山英玲奈 / 山崎裕太 / 山田豆 / 涩川清彦 / 小泉今日子 / 姜畅雄 / 日本 / 丰田利晃 / 83分钟 / 蓝色青春 / 剧情 / 松本大洋 / 丰田利晃 / 日语;https://movie.douban.com/subject/1303624/;2019-10-11;4
尽情游戏 / Micmacs à tire-larigot;2009-10-28(法国) / 丹尼·伯恩 / 安德烈·杜索里埃 / 多米尼克·皮侬 / 友兰达·梦露 / 尼古拉·马里耶 / Gautier van Lieshout / Doudou Masta / Régis Romele / 塞夫·哈杰迪 / Marie-Julie Baup / 奥玛·希 / Arsène Mosca / 茱莉·费瑞尔 / 皮埃尔·埃泰 / Michel Crémadès / Jean-Michel Larqué / 让-皮埃尔·马里埃尔 / 埃里克·莫罗 / 阿加特·纳坦松 / Thierry Roland / Gabriel Hallali / 于尔班·康塞利埃 / 法国 / 让-皮埃尔·热内 / 105 分钟 / 尽情游戏 / 喜剧 / 犯罪 / 让-皮埃尔·热内 Jean-Pierre Jeunet / 吉罗姆·洛朗 Guillaume Laurant / 法语;https://movie.douban.com/subject/2355582/;2019-10-10;0
银翼杀手：2036复制人黎明 / 2036: Nexus Dawn;2017-08-30(美国) / 杰瑞德·莱托 / 本尼迪克特·王 / 奈德·丹内利 / 阿尼雅·马森 / 美国 / 卢克·斯科特 / 7分钟 / 银翼杀手：2036复制人黎明 / 科幻 / 短片 / 汉普顿·范彻 Hampton Fancher / 迈克尔·格林 Michael Green / 英语;https://movie.douban.com/subject/27126359/;2019-10-08;0
银翼杀手：2022黑暗浩劫 / Blade Runner: Black Out 2022;2017-09-26(美国) / 乔万·杰克逊 / 露西·克里斯蒂安 / 布莱森·鲍格斯 / 爱德华·詹姆斯·奥莫斯 / 乔尔·麦克拉里 / 美国 / 渡边信一郎 / 15分钟 / 银翼杀手：2022黑暗浩劫 / 科幻 / 动画 / 短片 / 渡边信一郎 Shinichirô Watanabe / 英语;https://movie.douban.com/subject/27141014/;2019-10-08;0
银河系漫游指南 / The Hitchhiker's Guide to the Galaxy;2005-04-20(英国) / 马丁·弗瑞曼 / 茅斯·达夫 / 山姆·洛克威尔 / 佐伊·丹斯切尔 / 沃维克·戴维斯 / 比尔·奈伊 / 安娜·钱斯勒 / 约翰·马尔科维奇 / 凯莉·麦克唐纳 / 西蒙·琼斯 / 斯蒂芬·弗雷 / 艾伦·瑞克曼 / 伊恩·麦克尼奇 / 海伦·米伦 / 理查德·格雷弗斯 / 托马斯·列农 / 比尔·贝利 / 马克·威尔逊 / 多米尼克·杰克逊 / 史蒂夫·佩姆伯顿 / 杰克·斯坦利 / 阿尔比·伍丁顿 / 多米妮克·杰克逊 / 埃德加·赖特 / 加斯·詹宁斯 / 美国 / 英国 / 加斯·詹宁斯 / 109分钟 / 银河系漫游指南 / 冒险 / 喜剧 / 科幻 / 道格拉斯·亚当斯 Douglas Adams / 凯瑞·柯克帕特里克 Karey Kirkpatrick / 英语;https://movie.douban.com/subject/1292267/;2019-10-07;4
极限逃生 / 엑시트;2019-07-31(韩国) / 曹政奭 / 林允儿 / 高斗心 / 朴仁焕 / 金智英 / 裴侑蓝 / 姜其永 / 李东辉 / 金钟求 / 金姜贤 / 吴熙俊 / 金景龙 / 裴海善 / 金泰律 / 黄孝恩 / 韩国 / 李相槿 / 103分钟 / 极限逃生 / 喜剧 / 动作 / 灾难 / 李尚根 Sang-geun Lee / 韩语;https://movie.douban.com/subject/30210691/;2019-10-07;0
雌雄大盗 / Bonnie and Clyde;1967-08-13(美国) / 沃伦·比蒂 / 费·唐纳薇 / 迈克尔·波拉德 / 吉恩·哈克曼 / 埃斯特尔·帕森斯 / 吉恩·怀尔德 / 丹佛·派尔 / 德博泰勒 / 美国 / 阿瑟·佩恩 / 111分钟 / 雌雄大盗 / 动作 / 传记 / 犯罪 / 大卫·纽曼 David Newman / 罗伯特·本顿 Robert Benton / 罗伯特·唐尼 Robert Towne / 英语;https://movie.douban.com/subject/1294584/;2019-09-30;0
奇爱博士 / Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;1964-01-29(美国) / 彼得·塞勒斯 / 乔治·C·斯科特 / 斯特林·海登 / 詹姆斯·厄尔·琼斯 / 格伦·贝克 / 特蕾西·里德 / 谢恩·里默 / 彼得·布尔 / 斯利姆·佩金斯 / 美国 / 英国 / 斯坦利·库布里克 / 95 分钟 / 奇爱博士 / 喜剧 / 剧情 / Stanley Kubrick / Terry Southern / Peter George / 英语 / 俄语;https://movie.douban.com/subject/1322848/;2019-09-30;5
堤 / La jetée;1962-02-16 / 让·内格罗尼 / 埃莱娜·夏特兰 / 达沃斯·哈尼奇 / 雅克·勒杜 / Étienne Becker / 利贾·布拉尼卡 / 威廉姆·克莱因 / Germano Facetti / 法国 / 克里斯·马克 / 28 分钟 / 堤 / 短片 / 剧情 / 爱情 / 科幻 / 克里斯·马克 Chris Marker / 法语 / 德语;https://movie.douban.com/subject/1306626/;2019-09-28;4
很黄很暴力 / Sex and Violence;美国 / 比尔·普莱姆顿 / 7分57秒 / 很黄很暴力 / 动画 / 短片 / 喜剧 / 比尔·普莱姆顿 Bill Plympton / 无对白;https://movie.douban.com/subject/1470765/;2019-09-28;5
牛仔－无所谓 / Cowboys: That's Nothin';英国 / 菲尔·马洛伊 / 3分35秒 / 牛仔－无所谓 / 冒险 / 喜剧 / 短片 / 西部 / 无对白;https://movie.douban.com/subject/1920074/;2019-09-28;0
音乐之声;2005-04-23 / 2012-09-07(西安国际动画电影节) / 英国 / 菲尔·马洛伊 / 11分35秒 / 音乐之声 / 动画 / 短片 / 英语;https://movie.douban.com/subject/1920270/;2019-09-28;0
戒烟25法 / 25 Ways to Quit Smoking;1989-06(安锡动画节) / 2000-11-22(法国) / 美国 / 比尔·普莱姆顿 / 4分48秒 / 戒烟25法 / 动画 / 喜剧 / 短片 / 比尔·普莱姆顿 Bill Plympton / 英语;https://movie.douban.com/subject/1470734/;2019-09-28;4
特工 / 공작;2018-05-11(戛纳电影节) / 2018-08-08(韩国) / 黄政民 / 李星民 / 赵震雄 / 朱智勋 / 朴圣雄 / 李孝利 / 金素真 / 纪柱峰 / 郑素利 / 金弘波 / 金应洙 / 琴赛璐 / 崔秉默 / 金正洙 / 金仁宇 / 白承哲 / 金智娜 / 郑基燮 / 朴民洙 / 车智宪 / 姜德宗 / 南文哲 / 杨贤民 / 韩昌贤 / 郑载宪 / 全相珍 / 崔英民 / 朴敬贞 / 金贤玉 / 郭振锡 / 韩成天 / 孙成灿 / 权爀 / 郑钟宇 / 徐东锡 / 李正烈 / 朴镇洙 / 康俊熙 / 李艾秀 / 金松日 / 姜在恩 / 孙贤俊 / Gyoo-nam Kim  / 朴英雄 / 尹大烈 / 崔普光 / 金秀妍 / 闵武济 / 郭真 / 薛昌熙 / 金光炫 / 杨志洙 / 柳圣贤 / 严志满 / 朴赫民 /  郭子亨 / 权范泽 / 白承益 / 蔡勇 / 李胜浚 / 黄仁俊 / 李东熙 / 韩国 / 尹钟彬 / 137分钟 / 特工 / 剧情 / 尹钟彬 Jong-bin Yoon / 韩语 / 汉语普通话 / 日语;https://movie.douban.com/subject/26683421/;2019-09-26;4
石榴的颜色 / Նռան գույնը;1969-10(亚美尼亚) / 索菲柯·齐阿乌列里 / 米尔克·阿尔克桑亚 / 维勒·加尔斯特亚 / 高吉·格吉奇科里 / Spartak Bagashvili / Medea Djaparidze / 苏联 / 谢尔盖·帕拉杰诺夫 / 79分钟(亚美尼亚) / 73分钟(苏联) / 石榴的颜色 / 传记 / 剧情 / 音乐 / Sayat Nova / 谢尔盖·帕拉杰诺夫 Sergei Parajanov / 亚美尼亚语;https://movie.douban.com/subject/1303542/;2019-09-26;0
破浪 / Breaking the Waves;1996-05-03(戛纳电影节) / 1996-07-05(丹麦) / 艾米丽·沃森 / 斯特兰·斯卡斯加德 / 凯特琳·卡特利吉 / 让-马克·巴尔 / 阿德里安·劳林斯 / 桑德拉·沃 / 乌多·基尔 / 米克尔·盖于普 / Roef Ragas / Phil McCall / Robert Robertson / 芬利·威尔士 / 大卫·巴特森 / 丹麦 / 瑞典 / 法国 / 荷兰 / 挪威 / 冰岛 / 西班牙 / 拉斯·冯·提尔 / 159分钟 / 破浪 / 剧情 / 爱情 / 拉斯·冯·提尔 Lars von Trier / 彼得·阿斯穆森 Peter Asmussen / 英语;https://movie.douban.com/subject/1292468/;2019-09-25;0
机械姬 / Ex Machina;2014-12-16(BFI影展) / 2015-01-21(英国) / 艾丽西亚·维坎德 / 多姆纳尔·格里森 / 奥斯卡·伊萨克 / 水野索诺娅 / 克里·约翰逊 / Gana Bayarsaikhan / 伊莲娜·艾尔米纳斯 / 李仙湖 / 黛博拉·罗桑 / 乔安娜·希雅 / 艾薇·维 / 英国 / exmachina-movie.com / 亚历克斯·嘉兰 / 108分钟 / 机械姬 / 科幻 / 悬疑 / 惊悚 / 亚历克斯·加兰 Alex Garland / 英语;https://movie.douban.com/subject/4160540/;2019-09-25;0
美国恐怖故事：精神病院 第二季 / American Horror Story: Asylum Season 2;2012-10-17 / 杰西卡·兰格 / 约瑟夫·费因斯 / 扎克瑞·昆图 / 莎拉·保罗森 / 莉莉·拉贝 / 亚当·莱文 / 埃文·彼得斯 / 科洛·塞维尼 / 珍娜·迪万 / 詹姆斯·克伦威尔 / 克里·杜瓦尔 / 弗朗卡·波滕特 / 丽兹·布罗谢 / 迪伦·麦克德莫特 / 弗兰西丝·康罗伊 / 阿比·唐纳利 / 阿什莉·比勒 / 布拉迪·艾伦 / 马克·马戈利斯 / 威廉·麦鲍瑟 / 德文·格拉耶 / 贝拉·戴恩 / 安德鲁·罗森博格 / 娜奥米·格罗斯曼 / 布丽特妮·欧德福特 / 凯西怀曼 / 约翰·李·艾姆斯 / 大卫·奇桑 / 马修·约翰·阿姆斯特朗 / 美国 / www.fxnetworks.com/shows/originals/ahs/ / 布拉德利·比克尔 / 迈克尔·乌彭达尔 / 阿方索·戈麦斯-雷洪 / 大卫·塞梅尔 / 迈克尔·瑞迈尔 / 麦克·勒曼 / 杰雷米·波德斯瓦 / 克雷格·齐斯克 / 美国恐怖故事 / 42分钟 / 美国恐怖故事：精神病院 / 剧情 / 悬疑 / 恐怖 / 瑞恩·墨菲 Ryan Murphy / 英语 / 法语;https://movie.douban.com/subject/7916275/;2019-09-25;0
叶问2：宗师传奇;2010-04-27(中国大陆) / 甄子丹 / 洪金宝 / 熊黛林 / 黄晓明 / 樊少皇 / 郑则仕 / 敖嘉年 / 杜宇航 / 达伦·萨赫拉维 / 释小龙 / 任达华 / 郑家星 / 陆梅芳 / 陈浩 / 李泽 / 罗莽 / 冯克安 / Charles Mayer / 黄子桓 / 布伟杰 / 中国大陆 / 中国香港 / www.ipman2-movie.com / 叶伟信 / 108分钟 / 动作 / 传记 / 历史 / 黄子桓 Edmond Wong / 粤语 / 汉语普通话 / 英语;https://movie.douban.com/subject/3578981/;2019-09-23;0
古今大战秦俑情 / 秦俑;1990-04-12(中国香港) / 张艺谋 / 巩俐 / 于荣光 / 吴天明 / 陆树铭 / 童自荣 / 户田惠子 / 张春仲 / 赵志刚 / 中国香港 / 程小东 / 106分钟 / 古今大战秦俑情 / 爱情 / 奇幻 / 冒险 / 古装 / 李碧华 Lilian Lee Pik-Wah / 粤语 / 汉语普通话;https://movie.douban.com/subject/1300082/;2019-09-23;0
绿洲 / 오아시스;2002-08-09(韩国) / 薛景求 / 文素丽 / 安内相 / 柳昇完 / 孙秉浩 / 高瑞熙 / 朴明申 / Jong-woo Lee / 金度英 / 韩国 / 李沧东 / 132分钟 / 绿洲 / 剧情 / 爱情 / 李沧东 Chang-dong Lee / 韩语;https://movie.douban.com/subject/1299582/;2019-09-17;0
花园墙外 / Over the Garden Wall;2014-11-03(美国) / 伊利亚·伍德 / 科林·迪恩 / 梅兰妮·林斯基 / 克里斯托弗·洛伊德 / 雪莉·琼斯 / 约翰·克立斯 / 蒂姆·克里 / 克里斯·艾塞克 / 美国 / 帕特里克·麦克海尔 / 花园墙外 / 11分钟 / 花园墙外 / 动画 / 惊悚 / 冒险 / Patrick McHale / 英语;https://movie.douban.com/subject/25941842/;2019-09-17;5
我们的父辈 / Unsere Mütter, unsere Väter;2013-03-17(德国) / 汤姆·希林 / 沃尔克·布鲁赫 / 卡塔琳娜·舒特勒 / 米里亚姆·斯坦因 / 路德维格.特内普特 / 马克·瓦斯科 / 亨丽埃特·李赫特·罗赫 / 戈茨·舒伯特 / 希尔德加德·斯罗德 / 克里斯蒂安娜·保罗 / 西尔维斯特·格罗特 / 艾琳娜·莱辛 / 卢卡斯·格雷戈霍威茨 / 马克西姆·梅米特 / 约翰娜·加斯多夫 / Peter Kremer / 特里斯坦·皮特 / 大卫·齐梅尔席德 / 乔尔·巴斯曼 / Anne Diemer / 卡瑞娜·普拉赫特卡 / 萨缪尔·芬齐 / 朵卡·格莱拉斯 / 柏恩德·麦克·莱德 / 马克·哈洛夫 / 缇诺·麦威斯 / 安东尼奥·万内克 / 本杰明·特林克斯 / 路德韦格·布洛克伯格 / 马丁·布鲁赫曼 / Kai Michael Müller / 托马斯·阿诺德 / Jan Niklas Berg / Martin Hentschel / 德国 / 菲利普·卡德尔巴赫 / 90分钟 / 我们的父辈 / 剧情 / 历史 / 爱情 / 战争 / 斯特凡·科蒂茨 Stefan Kolditz / 德语;https://movie.douban.com/subject/22623816/;2019-09-16;4
铁齿铜牙纪晓岚;2001-01-08(中国大陆) / 张国立 / 王刚 / 张铁林 / 袁立 / 赵敏芬 / 杨丽菁 / 张春年 / 贾大中 / 韩夫一 / 洪宗义 / 刘卫华 / 孔庆三 / 杨俊勇 / 潘晓莉 / 孙梦泉 / 闫怀礼 / 向能 / 韩静茹 / 中国大陆 / 刘家成 / 45分钟 / 剧情 / 喜剧 / 古装 / 陈文贵 Wengui Chen / 邹静之 Jingzhi Zou / 郑万隆 Wanlong Zheng / 王振潜 / 王琛 Chen Wang / 史航 Hang Shi / 顾言 / 汉语普通话;https://movie.douban.com/subject/2248757/;2019-09-10;0
康熙微服私访记1;张国立 / 邓婕 / 赵亮 / 侯堃 / 蒋勤勤 / 夏雨 / 杨若兮 / 刘淼 / 陶虹 / 俞立文 / 陈创 / 高虎 / 刘亚津 / 李丁 / 冯远征 / 屠洪刚 / 戴娆 / 金淑媛 / 洪宗义 / 曲云 / 刘美娟 / 管宗祥 / 蔡鸿翔 / 林默予 / 曲敬国 / 中国大陆 / 张国立 / 49分钟 / 剧情 / 历史 / 古装 / 邹静之 Jingzhi Zou / 汉语普通话;https://movie.douban.com/subject/2252733/;2019-09-10;0
洛神;2002-06-24(中国香港) / 蔡少芬 / 马浚伟 / 郭羡妮 / 陈豪 / 麦炳荣 / 任剑辉 / 程可为 / 顾纪筠 / 陈琪 / 冯晓文 / 李龙基 / 林韦辰 / 林敬刚 / 刘丹 / 蔡国庆 / 邝文珣 / 中国香港 / 梅小青 / 45分钟 / 剧情 / 古装 / 陈静仪 Ching-yee Chan / 梁咏梅 Yongmei Liang / 粤语;https://movie.douban.com/subject/1302832/;2019-09-10;0
